年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,4,01,19,34.3,42,44.1,142,39.3,12,0.4,日高地方西部
2022,6,4,01,22,13.0,36,45.4,138,31.4,2,0.4,長野県北部
2022,6,4,01,22,37.0,37,49.8,141,35.2,47,1.0,福島県沖
2022,6,4,01,24,7.2,38,22.3,142,8.5,36,0.9,宮城県沖
2022,6,4,01,25,19.7,39,54.7,142,24.0,37,1.3,岩手県沖
2022,6,4,01,26,44.2,32,35.8,130,39.4,13,0.3,熊本県熊本地方
2022,6,4,01,28,36.3,34,23.0,130,54.1,14,0.6,山口県北西沖
2022,6,4,01,29,34.5,37,44.5,139,59.4,8,0.0,福島県会津
2022,6,4,01,33,40.9,26,48.1,126,36.6,23,3.2,沖縄本島北西沖
2022,6,4,01,34,9.9,36,48.3,141,21.7,7,1.2,茨城県沖
2022,6,4,01,34,37.3,37,44.4,139,59.2,9,0.2,福島県会津
2022,6,4,01,35,32.7,34,54.7,137,30.6,39,0.1,愛知県東部
2022,6,4,01,38,31.8,36,3.2,137,35.5,6,0.3,岐阜県飛騨地方
2022,6,4,01,40,55.8,37,30.3,137,13.0,11,0.6,石川県能登地方
2022,6,4,01,41,27.3,26,53.4,126,33.7,25,1.7,沖縄本島北西沖
2022,6,4,01,42,37.7,38,47.5,141,44.2,52,0.4,宮城県沖
2022,6,4,01,48,50.1,36,25.0,140,37.4,82,0.7,茨城県沖
2022,6,4,01,50,29.9,33,59.0,135,34.3,46,0.8,和歌山県南部
2022,6,4,01,53,23.6,26,49.6,126,26.0,30,2.8,沖縄本島北西沖
2022,6,4,01,53,53.1,36,4.8,137,57.7,7,-0.7,長野県中部
2022,6,4,01,54,59.6,35,39.1,140,12.0,65,0.9,千葉県北西部
2022,6,4,01,55,50.2,42,48.0,143,41.0,21,0.9,十勝地方中部
2022,6,4,01,56,16.1,26,50.7,126,25.4,27,1.8,沖縄本島北西沖
2022,6,4,01,56,38.3,34,11.3,135,29.2,65,0.3,和歌山県北部
2022,6,4,01,57,42.9,32,43.9,129,44.1,10,0.3,五島列島近海
2022,6,4,01,59,14.3,36,47.7,142,0.2,16,-,福島県沖
2022,6,4,02,03,10.6,40,36.7,140,29.4,13,0.4,青森県津軽南部
2022,6,4,02,05,48.0,29,40.2,130,39.9,26,0.6,奄美大島北東沖
2022,6,4,02,05,49.7,36,7.1,136,11.4,7,1.5,福井県嶺北
2022,6,4,02,07,28.1,40,36.9,140,29.2,12,0.4,青森県津軽南部
2022,6,4,02,07,53.7,26,44.5,126,24.1,31,1.9,沖縄本島北西沖
2022,6,4,02,11,36.7,26,40.7,126,24.8,27,1.7,沖縄本島北西沖
2022,6,4,02,11,39.8,26,44.8,126,21.7,12,2.3,沖縄本島北西沖
2022,6,4,02,12,32.9,36,8.5,141,10.0,30,1.3,茨城県沖
2022,6,4,02,13,51.7,36,35.6,137,54.2,11,0.2,長野県北部
2022,6,4,02,15,41.0,34,22.4,140,7.7,49,0.9,房総半島南方沖
2022,6,4,02,16,38.7,41,32.8,142,30.1,36,1.0,青森県東方沖
2022,6,4,02,23,20.2,32,28.2,131,38.2,17,0.0,宮崎県北部平野部
2022,6,4,02,23,21.9,37,41.5,142,24.3,25,1.8,福島県沖
2022,6,4,02,23,51.5,34,15.3,135,26.0,7,0.2,和歌山県北部
2022,6,4,02,25,33.1,37,53.0,141,41.4,54,0.8,宮城県沖
2022,6,4,02,26,2.7,33,17.8,137,22.6,424,2.7,三重県南東沖
2022,6,4,02,27,15.5,28,9.2,129,33.1,29,0.3,奄美大島近海
2022,6,4,02,29,4.1,30,29.1,130,24.6,68,0.8,種子島近海
2022,6,4,02,30,24.4,35,3.7,135,36.1,12,0.3,京都府南部
2022,6,4,02,31,5.7,24,16.3,123,39.6,19,1.9,西表島付近
2022,6,4,02,31,27.3,37,47.4,141,35.9,52,1.2,福島県沖
2022,6,4,02,31,38.6,26,48.8,126,27.3,24,1.5,沖縄本島北西沖
2022,6,4,02,37,10.8,36,49.1,140,35.4,7,0.1,茨城県北部
2022,6,4,02,38,50.9,37,3.2,140,36.6,8,0.8,福島県中通り
2022,6,4,02,40,43.9,33,44.5,135,5.2,37,0.5,紀伊水道
2022,6,4,02,41,53.9,32,12.4,130,19.7,11,1.2,鹿児島県薩摩地方
2022,6,4,02,43,24.8,37,55.6,141,38.7,49,0.7,宮城県沖
2022,6,4,02,46,12.2,37,10.9,142,9.4,22,1.3,福島県沖
2022,6,4,02,48,25.2,36,10.6,137,39.7,6,-0.1,長野県中部
2022,6,4,02,50,11.7,39,57.2,142,31.0,33,1.1,岩手県沖
2022,6,4,02,52,42.8,34,58.1,135,29.1,10,1.5,大阪府北部
2022,6,4,02,54,34.4,36,46.5,138,29.9,9,0.0,長野県北部
2022,6,4,02,58,7.1,41,13.4,142,53.8,27,1.3,青森県東方沖
2022,6,4,03,01,22.8,40,53.2,145,13.2,13,1.7,三陸沖
2022,6,4,03,01,48.6,37,30.3,137,15.3,17,0.7,石川県能登地方
2022,6,4,03,03,46.1,34,27.6,132,24.0,8,0.3,広島県南西部
2022,6,4,03,04,3.6,33,29.4,142,11.0,28,2.1,八丈島東方沖
2022,6,4,03,07,43.4,31,52.9,131,11.1,10,0.0,宮崎県南部山沿い
2022,6,4,03,08,36.2,35,5.0,135,45.8,11,-0.1,京都府南部
2022,6,4,03,09,43.1,35,30.7,142,32.1,24,0.9,関東東方沖
2022,6,4,03,12,25.5,37,46.0,141,36.2,54,1.1,福島県沖
2022,6,4,03,13,47.0,38,9.5,142,38.6,21,1.7,宮城県沖
2022,6,4,03,16,48.8,27,31.7,128,58.3,20,0.7,奄美大島近海
2022,6,4,03,17,2.4,35,35.0,140,8.0,68,0.8,千葉県北西部
2022,6,4,03,20,19.0,26,53.1,126,34.1,20,2.2,沖縄本島北西沖
2022,6,4,03,24,52.2,37,51.2,141,33.7,47,1.0,福島県沖
2022,6,4,03,26,39.1,39,5.1,142,23.3,30,1.6,岩手県沖
2022,6,4,03,26,46.8,34,11.3,131,28.6,14,0.4,山口県中部
2022,6,4,03,29,44.7,26,48.0,126,27.8,33,3.6,沖縄本島北西沖
2022,6,4,03,29,51.4,32,55.5,130,23.1,13,0.8,有明海
2022,6,4,03,32,34.9,35,28.4,134,57.4,10,0.7,兵庫県北部
2022,6,4,03,34,23.4,39,5.5,142,23.9,31,0.8,岩手県沖
2022,6,4,03,37,22.2,36,12.0,137,54.8,13,-0.3,長野県中部
2022,6,4,03,37,26.2,37,1.9,140,37.0,6,0.2,福島県中通り
2022,6,4,03,40,40.6,35,11.5,135,6.0,14,0.4,兵庫県南東部
2022,6,4,03,41,33.5,36,38.1,139,28.9,8,2.0,栃木県北部
2022,6,4,03,42,47.5,34,13.1,135,8.8,6,0.9,紀伊水道
2022,6,4,03,42,57.1,34,17.2,141,27.3,21,1.6,関東東方沖
2022,6,4,03,43,28.7,41,33.3,143,39.5,27,1.9,十勝沖
2022,6,4,03,46,44.9,35,53.3,136,40.2,7,0.2,福井県嶺北
2022,6,4,03,47,29.4,37,30.9,137,12.5,12,1.6,石川県能登地方
2022,6,4,03,48,28.5,31,58.0,130,30.9,4,-0.8,鹿児島県薩摩地方
2022,6,4,03,49,19.9,36,13.9,139,54.0,70,0.7,茨城県南部
2022,6,4,03,51,45.7,36,1.8,140,15.6,92,0.9,茨城県南部
2022,6,4,03,52,52.6,37,32.3,137,12.6,11,0.9,能登半島沖
2022,6,4,03,52,55.5,26,47.5,126,21.2,12,1.9,沖縄本島北西沖
2022,6,4,03,53,6.6,34,35.6,141,46.2,5,1.4,関東東方沖
2022,6,4,03,53,41.1,33,47.9,135,5.4,39,0.5,紀伊水道
2022,6,4,03,54,33.0,32,45.7,129,56.1,8,-0.3,長崎県南西部
2022,6,4,03,55,48.4,32,34.6,131,52.9,46,0.3,日向灘
2022,6,4,03,55,55.4,33,31.7,133,43.9,8,0.4,土佐湾
2022,6,4,03,59,23.9,32,31.7,131,52.2,40,0.6,日向灘
2022,6,4,04,00,2.1,35,25.7,133,58.9,12,0.7,鳥取県中部
2022,6,4,04,00,37.3,26,40.3,126,18.1,33,1.4,沖縄本島北西沖
2022,6,4,04,03,24.8,31,18.3,130,42.0,12,0.2,鹿児島湾
2022,6,4,04,03,55.3,37,32.0,137,13.2,12,0.6,能登半島沖
2022,6,4,04,05,5.3,35,20.3,136,23.5,10,0.5,滋賀県北部
2022,6,4,04,06,3.5,30,33.1,130,58.7,10,1.1,種子島近海
2022,6,4,04,06,16.8,39,3.8,140,51.0,9,0.0,岩手県内陸南部
2022,6,4,04,09,41.9,26,44.4,126,20.7,23,2.3,沖縄本島北西沖
2022,6,4,04,10,4.9,36,49.0,141,23.5,4,1.6,茨城県沖
2022,6,4,04,11,26.9,37,30.3,137,12.7,10,0.8,石川県能登地方
2022,6,4,04,11,27.4,30,32.8,131,1.0,14,1.7,種子島近海
2022,6,4,04,14,5.7,37,51.2,141,35.0,48,1.3,福島県沖
2022,6,4,04,16,24.0,37,52.8,141,41.9,56,0.7,宮城県沖
2022,6,4,04,20,17.6,32,44.6,132,33.2,27,1.1,四国沖
2022,6,4,04,23,35.6,38,10.3,142,25.5,27,1.3,宮城県沖
2022,6,4,04,23,51.4,37,31.0,137,18.1,12,1.2,石川県能登地方
2022,6,4,04,24,10.0,32,10.1,130,32.3,7,0.6,熊本県天草・芦北地方
2022,6,4,04,24,22.8,36,11.2,137,39.8,4,0.4,長野県中部
2022,6,4,04,25,19.8,35,2.4,135,33.7,12,0.6,京都府南部
2022,6,4,04,25,52.7,32,18.6,129,45.7,12,0.7,天草灘
2022,6,4,04,26,55.5,32,59.3,130,29.7,12,1.3,熊本県熊本地方
2022,6,4,04,30,47.5,37,29.1,137,11.9,11,2.0,石川県能登地方
2022,6,4,04,31,36.3,37,44.0,141,43.5,63,0.9,福島県沖
2022,6,4,04,31,58.6,35,48.0,140,5.0,68,1.4,千葉県北西部
2022,6,4,04,34,17.7,32,33.9,132,2.0,38,0.2,日向灘
2022,6,4,04,35,59.4,26,43.1,126,21.3,30,2.4,沖縄本島北西沖
2022,6,4,04,38,22.3,36,10.5,136,23.4,6,2.3,石川県加賀地方
2022,6,4,04,38,59.7,32,46.9,130,51.0,14,0.2,熊本県熊本地方
2022,6,4,04,39,29.7,37,31.3,137,12.9,11,1.2,能登半島沖
2022,6,4,04,40,7.2,37,32.0,137,12.7,11,0.6,能登半島沖
2022,6,4,04,40,34.0,37,10.3,145,27.3,68,2.3,東北地方東方沖
2022,6,4,04,42,50.3,33,59.3,135,13.4,7,0.2,和歌山県北部
2022,6,4,04,44,57.7,26,45.3,126,20.9,19,2.4,沖縄本島北西沖
2022,6,4,04,46,26.9,31,51.9,131,39.8,40,0.5,日向灘
2022,6,4,04,46,53.4,30,33.2,130,59.5,12,1.4,種子島近海
2022,6,4,04,47,6.5,30,33.3,130,59.4,13,1.5,種子島近海
2022,6,4,04,47,53.3,32,42.8,132,2.0,41,0.8,日向灘
2022,6,4,04,49,42.5,37,33.4,137,14.0,12,0.3,能登半島沖
2022,6,4,04,49,47.2,26,45.4,126,34.5,15,2.4,沖縄本島北西沖
2022,6,4,04,50,3.9,37,1.1,141,24.7,12,2.4,福島県沖
2022,6,4,04,50,40.8,32,59.3,130,29.7,12,1.4,熊本県熊本地方
2022,6,4,04,51,19.6,37,32.2,137,12.8,11,0.5,能登半島沖
2022,6,4,04,52,41.0,37,41.4,141,32.9,52,1.1,福島県沖
2022,6,4,04,56,55.0,26,43.8,126,18.5,27,-,沖縄本島北西沖
2022,6,4,04,57,28.5,36,36.1,140,26.9,22,0.3,茨城県北部
2022,6,4,04,57,40.3,37,4.0,141,55.8,25,1.9,福島県沖
2022,6,4,05,00,39.7,32,45.3,129,56.0,11,0.7,長崎県南西部
2022,6,4,05,02,18.4,36,51.8,140,33.8,9,0.4,茨城県北部
2022,6,4,05,04,13.3,37,51.5,141,34.0,46,0.7,福島県沖
2022,6,4,05,05,24.1,26,48.1,126,28.2,25,2.0,沖縄本島北西沖
2022,6,4,05,07,7.7,31,56.2,131,12.2,66,0.8,宮崎県南部山沿い
2022,6,4,05,09,23.0,37,30.7,137,17.3,12,0.9,石川県能登地方
2022,6,4,05,12,58.1,26,48.9,126,27.2,28,2.1,沖縄本島北西沖
2022,6,4,05,13,3.5,38,57.1,142,25.7,36,0.7,宮城県沖
2022,6,4,05,17,55.6,34,53.2,136,15.8,9,0.0,滋賀県南部
2022,6,4,05,18,44.0,36,14.6,138,2.1,9,-0.6,長野県中部
2022,6,4,05,20,3.7,36,19.3,141,3.7,42,-,茨城県沖
2022,6,4,05,22,5.9,37,30.0,137,13.0,11,0.8,石川県能登地方
2022,6,4,05,22,25.1,37,31.6,137,18.1,13,1.4,石川県能登地方
2022,6,4,05,24,38.9,37,49.2,141,37.7,51,0.9,福島県沖
2022,6,4,05,27,14.1,26,59.0,126,36.6,39,-,沖縄本島北西沖
2022,6,4,05,29,4.4,31,50.8,131,42.3,43,0.5,日向灘
2022,6,4,05,29,45.1,26,45.1,126,20.1,13,2.5,沖縄本島北西沖
2022,6,4,05,29,57.9,34,10.0,135,11.2,5,0.8,和歌山県北部
2022,6,4,05,29,59.5,37,34.0,143,39.5,28,1.6,福島県沖
2022,6,4,05,32,14.6,26,52.2,126,25.0,22,2.5,沖縄本島北西沖
2022,6,4,05,33,4.3,38,45.6,144,18.5,20,1.2,三陸沖
2022,6,4,05,33,20.4,34,12.9,135,28.5,8,0.5,和歌山県北部
2022,6,4,05,34,49.9,37,30.0,137,13.4,9,0.7,石川県能登地方
2022,6,4,05,35,32.4,36,0.1,140,9.2,60,0.4,茨城県南部
2022,6,4,05,36,17.2,37,58.3,141,40.2,48,2.0,宮城県沖
2022,6,4,05,37,23.8,37,30.1,137,12.6,12,0.9,石川県能登地方
2022,6,4,05,38,39.2,31,51.7,131,41.7,31,0.5,日向灘
2022,6,4,05,42,40.3,37,47.1,141,38.5,54,0.9,福島県沖
2022,6,4,05,46,3.2,37,52.7,141,38.3,48,0.9,福島県沖
2022,6,4,05,47,30.5,37,31.0,137,15.2,12,1.1,石川県能登地方
2022,6,4,05,48,23.8,26,5.8,124,19.2,179,2.1,宮古島北西沖
2022,6,4,05,48,26.4,26,58.9,126,34.8,20,1.5,沖縄本島北西沖
2022,6,4,05,50,40.8,30,33.3,130,59.4,13,1.1,種子島近海
2022,6,4,05,52,56.1,40,8.1,141,7.0,10,-0.1,岩手県内陸北部
2022,6,4,05,53,38.0,37,51.0,141,35.0,48,1.1,福島県沖
2022,6,4,05,58,17.1,33,16.2,132,23.0,43,0.5,豊後水道
2022,6,4,06,00,21.9,31,24.0,130,27.7,152,1.9,鹿児島県薩摩地方
2022,6,4,06,00,40.7,39,3.2,140,53.8,10,0.6,岩手県内陸南部
2022,6,4,06,00,43.8,36,50.0,140,59.7,15,1.3,茨城県沖
2022,6,4,06,01,18.4,37,51.2,141,35.3,48,1.9,福島県沖
2022,6,4,06,02,2.0,37,44.0,141,33.7,51,1.4,福島県沖
2022,6,4,06,03,4.9,26,46.0,126,20.7,15,2.8,沖縄本島北西沖
2022,6,4,06,04,10.2,35,56.0,137,37.5,9,-0.3,長野県南部
2022,6,4,06,05,5.0,37,47.3,141,39.4,54,1.1,福島県沖
2022,6,4,06,06,18.3,24,40.9,124,0.2,75,0.7,石垣島近海
2022,6,4,06,08,20.0,42,29.7,143,3.3,32,1.3,十勝地方南部
2022,6,4,06,09,36.9,36,33.0,141,42.5,18,1.0,茨城県沖
2022,6,4,06,11,1.1,34,49.7,138,2.1,10,0.6,静岡県西部
2022,6,4,06,12,13.8,46,40.1,141,32.8,0,2.7,サハリン西方沖
2022,6,4,06,12,49.3,32,45.6,129,56.3,9,0.6,長崎県南西部
2022,6,4,06,15,29.1,37,10.3,142,12.4,22,1.2,福島県沖
2022,6,4,06,15,31.5,36,49.0,141,24.4,9,1.3,茨城県沖
2022,6,4,06,15,35.7,42,47.8,142,16.1,102,1.1,胆振地方中東部
2022,6,4,06,16,22.4,37,30.8,141,25.4,48,0.9,福島県沖
2022,6,4,06,16,34.8,37,31.3,137,17.7,12,1.1,石川県能登地方
2022,6,4,06,19,13.5,37,40.1,139,17.7,14,0.6,新潟県下越地方
2022,6,4,06,22,41.7,37,46.0,141,34.8,55,0.9,福島県沖
2022,6,4,06,23,36.0,38,39.7,143,2.9,6,1.4,三陸沖
2022,6,4,06,26,28.1,26,45.7,126,20.8,33,-,沖縄本島北西沖
2022,6,4,06,28,1.2,30,33.4,130,59.4,12,1.5,種子島近海
2022,6,4,06,28,55.3,33,32.7,134,1.4,13,0.3,高知県東部
2022,6,4,06,30,31.0,37,44.5,139,59.4,8,0.2,福島県会津
2022,6,4,06,31,57.5,40,52.6,145,6.0,23,1.8,三陸沖
2022,6,4,06,35,12.5,36,4.3,139,52.4,46,1.2,茨城県南部
2022,6,4,06,38,46.3,37,45.1,143,35.1,9,1.9,福島県沖
2022,6,4,06,42,28.7,37,30.6,137,13.6,12,0.7,石川県能登地方
2022,6,4,06,42,32.2,36,46.4,138,31.2,11,-0.1,長野県北部
2022,6,4,06,42,47.2,34,59.4,135,16.8,13,0.6,兵庫県南東部
2022,6,4,06,44,22.3,35,14.6,132,48.3,11,0.5,島根県東部
2022,6,4,06,44,45.0,36,10.4,136,23.3,5,0.8,石川県加賀地方
2022,6,4,06,46,21.4,35,26.8,140,30.7,28,1.1,千葉県東方沖
2022,6,4,06,48,18.8,38,22.6,141,43.8,56,0.7,宮城県沖
2022,6,4,06,49,39.2,31,37.3,132,7.7,41,1.2,日向灘
2022,6,4,06,50,18.1,38,13.7,142,21.4,30,1.0,宮城県沖
2022,6,4,06,53,1.2,32,57.3,131,2.4,9,0.5,熊本県阿蘇地方
2022,6,4,06,55,35.9,41,5.7,142,47.0,27,1.2,青森県東方沖
2022,6,4,06,56,41.3,26,41.1,126,18.9,32,2.0,沖縄本島北西沖
2022,6,4,06,59,18.2,37,30.8,137,13.9,12,1.1,石川県能登地方
2022,6,4,06,59,46.8,32,8.4,131,12.6,63,0.0,宮崎県北部平野部
2022,6,4,06,59,51.1,37,33.1,137,14.2,12,0.9,能登半島沖
2022,6,4,07,00,1.1,33,51.8,135,43.6,43,0.5,和歌山県南部
2022,6,4,07,01,42.2,34,9.5,135,29.5,6,0.9,和歌山県北部
2022,6,4,07,09,33.6,26,42.8,126,16.9,34,2.2,沖縄本島北西沖
2022,6,4,07,11,5.3,39,7.4,142,23.4,21,1.1,岩手県沖
2022,6,4,07,11,14.1,35,29.5,136,34.5,16,0.2,岐阜県美濃中西部
2022,6,4,07,13,16.7,26,48.7,126,25.3,21,-,沖縄本島北西沖
2022,6,4,07,16,18.0,35,3.6,135,10.4,13,1.1,兵庫県南東部
2022,6,4,07,17,23.0,37,33.6,137,14.5,12,0.8,能登半島沖
2022,6,4,07,18,28.8,32,30.1,131,40.1,19,0.1,宮崎県北部平野部
2022,6,4,07,19,46.2,37,54.0,141,41.7,56,1.1,宮城県沖
2022,6,4,07,21,59.0,34,59.9,137,51.4,17,-0.1,静岡県西部
2022,6,4,07,25,6.0,28,15.3,129,31.3,32,1.9,奄美大島近海
2022,6,4,07,28,32.7,37,50.7,141,34.8,48,1.0,福島県沖
2022,6,4,07,29,10.2,37,24.9,141,53.4,37,1.5,福島県沖
2022,6,4,07,35,0.0,42,57.3,145,2.5,90,2.2,釧路沖
2022,6,4,07,35,4.8,35,49.9,140,54.0,10,1.0,千葉県東方沖
2022,6,4,07,37,24.3,39,17.2,142,22.8,23,1.2,岩手県沖
2022,6,4,07,38,19.4,35,53.3,135,23.5,18,1.3,京都府沖
2022,6,4,07,39,34.2,34,5.1,135,23.8,6,0.7,和歌山県北部
2022,6,4,07,41,32.9,37,44.5,141,34.3,52,1.1,福島県沖
2022,6,4,07,44,10.7,42,50.5,145,12.6,43,1.6,釧路沖
2022,6,4,07,46,3.1,33,38.5,135,58.1,11,0.2,和歌山県南方沖
2022,6,4,07,46,39.7,32,1.2,129,59.1,15,0.2,天草灘
2022,6,4,07,49,47.8,32,41.2,132,2.1,42,0.8,日向灘
2022,6,4,07,50,57.7,35,38.0,139,11.6,147,1.6,神奈川県西部
2022,6,4,07,51,7.3,37,50.9,141,34.8,48,0.9,福島県沖
2022,6,4,07,53,3.4,35,26.2,136,21.4,15,0.2,滋賀県北部
2022,6,4,07,53,27.2,35,13.7,141,4.2,8,2.5,千葉県東方沖
2022,6,4,07,53,28.9,37,51.5,141,35.7,47,1.3,福島県沖
2022,6,4,07,53,38.9,37,51.8,141,35.0,46,1.4,福島県沖
2022,6,4,07,59,11.5,37,30.2,137,11.5,11,1.0,能登半島沖
2022,6,4,08,05,56.2,32,13.3,130,18.5,9,-0.3,鹿児島県薩摩地方
2022,6,4,08,08,33.8,42,21.4,143,52.7,57,2.4,十勝沖
2022,6,4,08,10,48.1,38,52.8,141,42.0,61,0.6,宮城県沖
2022,6,4,08,13,29.8,37,3.4,140,26.5,8,0.4,福島県中通り
2022,6,4,08,15,39.7,34,4.9,139,23.1,12,1.6,三宅島近海
2022,6,4,08,15,41.3,37,31.9,137,14.5,11,1.5,能登半島沖
2022,6,4,08,15,43.7,42,32.1,144,46.5,33,2.0,釧路沖
2022,6,4,08,18,7.4,37,35.0,137,14.2,15,0.9,能登半島沖
2022,6,4,08,22,48.7,37,32.8,141,29.5,52,1.0,福島県沖
2022,6,4,08,23,42.8,33,9.7,131,57.4,56,0.5,豊後水道
2022,6,4,08,23,46.8,35,2.6,135,33.8,12,0.3,京都府南部
2022,6,4,08,26,0.8,34,59.8,137,49.7,22,1.4,静岡県西部
2022,6,4,08,26,49.8,34,51.7,138,10.6,34,1.5,静岡県中部
2022,6,4,08,27,38.0,34,59.7,137,50.4,22,-,静岡県西部
2022,6,4,08,27,39.0,37,49.7,141,37.4,56,2.4,福島県沖
2022,6,4,08,27,40.7,34,56.5,138,15.5,19,0.9,静岡県中部
2022,6,4,08,30,34.4,34,13.9,139,14.7,10,1.5,新島・神津島近海
2022,6,4,08,35,57.1,34,59.4,137,50.0,21,0.1,静岡県西部
2022,6,4,08,36,17.3,37,47.7,141,42.2,60,1.1,福島県沖
2022,6,4,08,36,25.6,40,48.9,139,15.3,15,1.8,青森県西方沖
2022,6,4,08,37,11.3,34,59.8,137,50.2,20,-0.1,静岡県西部
2022,6,4,08,37,38.0,32,23.6,131,29.7,12,0.2,宮崎県北部平野部
2022,6,4,08,37,38.7,38,19.8,142,7.8,32,0.7,宮城県沖
2022,6,4,08,44,31.3,28,45.6,130,0.8,22,-,奄美大島近海
2022,6,4,08,45,57.7,37,31.2,137,18.3,13,1.6,石川県能登地方
2022,6,4,08,46,54.8,35,1.1,132,17.8,8,0.2,島根県西部
2022,6,4,08,48,26.0,26,2.9,126,18.6,34,-,沖縄本島近海
2022,6,4,08,49,8.6,33,18.1,141,33.3,5,2.6,八丈島東方沖
2022,6,4,08,49,14.1,37,19.5,141,55.1,27,1.3,福島県沖
2022,6,4,08,51,53.7,37,32.2,137,16.9,11,0.7,能登半島沖
2022,6,4,08,53,37.9,26,1.5,126,16.9,27,-,沖縄本島近海
2022,6,4,08,55,18.9,28,6.5,129,25.2,38,0.8,奄美大島近海
2022,6,4,08,58,15.9,37,42.3,141,32.9,52,1.6,福島県沖
2022,6,4,09,00,1.1,26,42.4,126,16.3,29,2.1,沖縄本島北西沖
2022,6,4,09,01,40.5,36,30.1,143,34.1,20,1.4,関東東方沖
2022,6,4,09,03,33.9,37,0.7,140,39.0,7,1.2,福島県浜通り
2022,6,4,09,06,18.4,32,1.3,129,59.4,13,0.4,天草灘
2022,6,4,09,06,55.1,35,6.5,132,39.9,9,0.2,島根県西部
2022,6,4,09,07,34.5,37,27.4,137,17.7,14,1.0,石川県能登地方
2022,6,4,09,10,27.0,34,11.6,132,35.0,10,0.3,安芸灘
2022,6,4,09,11,56.8,35,25.2,133,58.9,12,1.0,鳥取県中部
2022,6,4,09,13,26.8,37,56.4,141,44.3,56,1.8,宮城県沖
2022,6,4,09,15,30.3,26,50.9,126,29.5,20,1.8,沖縄本島北西沖
